hentai_thresh_pct,porn_thresh_pct,precision,recall,f1,accuracy,tpr,fpr,specificity,tp,fp,tn,fn
72,64,0.9761279018834866,0.8984075791171134,0.9356565550540569,0.961718603634547,0.8984075791171134,0.009862468331523705,0.9901375316684763,4457,109,10943,504
72,65,0.9809185711116042,0.8911509776254787,0.9338825517532741,0.9609067632548555,0.8911509776254787,0.0077813970322113644,0.9922186029677886,4421,86,10966,540
72,66,0.9821865954130483,0.8891352549889135,0.9333474396953026,0.9606569662149503,0.8891352549889135,0.007238508867173362,0.9927614911328266,4411,80,10972,550
72,67,0.9821865954130483,0.8891352549889135,0.9333474396953026,0.9606569662149503,0.8891352549889135,0.007238508867173362,0.9927614911328266,4411,80,10972,550
72,68,0.9821865954130483,0.8891352549889135,0.9333474396953026,0.9606569662149503,0.8891352549889135,0.007238508867173362,0.9927614911328266,4411,80,10972,550
72,69,0.9821865954130483,0.8891352549889135,0.9333474396953026,0.9606569662149503,0.8891352549889135,0.007238508867173362,0.9927614911328266,4411,80,10972,550
72,70,0.982397504456328,0.8887321104616005,0.9332204466081068,0.9605945169549741,0.8887321104616005,0.007148027506333695,0.9928519724936663,4409,79,10973,552
72,71,0.9823621344050011,0.8869179600886918,0.9322033898305085,0.9600324736151876,0.8869179600886918,0.007148027506333695,0.9928519724936663,4400,79,10973,561
72,72,0.9823621344050011,0.8869179600886918,0.9322033898305085,0.9600324736151876,0.8869179600886918,0.007148027506333695,0.9928519724936663,4400,79,10973,561
72,73,0.9823621344050011,0.8869179600886918,0.9322033898305085,0.9600324736151876,0.8869179600886918,0.007148027506333695,0.9928519724936663,4400,79,10973,561
72,74,0.9835622607520829,0.8804676476516832,0.9291640076579452,0.9584087928558046,0.8804676476516832,0.006605139341295693,0.9933948606587043,4368,73,10979,593
72,75,0.9839837581773065,0.879258214069744,0.9286778794975517,0.9581589958158996,0.879258214069744,0.006424176619616359,0.9935758233803836,4362,71,10981,599
72,76,0.9839801444043321,0.8790566418060874,0.9285638241243479,0.9580965465559234,0.8790566418060874,0.006424176619616359,0.9935758233803836,4361,71,10981,600
72,77,0.9839511754068716,0.8774440636968354,0.9276505061267981,0.9575969524761132,0.8774440636968354,0.006424176619616359,0.9935758233803836,4353,71,10981,608
72,78,0.9847623379576984,0.8728079016327354,0.9254114126950204,0.956410416536564,0.8728079016327354,0.006062251176257691,0.9939377488237423,4330,67,10985,631
72,79,0.9847623379576984,0.8728079016327354,0.9254114126950204,0.956410416536564,0.8728079016327354,0.006062251176257691,0.9939377488237423,4330,67,10985,631
72,80,0.9849521203830369,0.8707921789961701,0.9243607574622873,0.9558483731967776,0.8707921789961701,0.005971769815418024,0.994028230184582,4320,66,10986,641
72,81,0.9862542955326461,0.8677685950413223,0.9232253913789407,0.9552863298569912,0.8677685950413223,0.0054288816503800215,0.99457111834962,4305,60,10992,656
72,82,0.9871234766613014,0.865349727877444,0.922234156820623,0.9547867357771811,0.865349727877444,0.005066956207021353,0.9949330437929786,4293,56,10996,668
72,83,0.9871234766613014,0.865349727877444,0.922234156820623,0.9547867357771811,0.865349727877444,0.005066956207021353,0.9949330437929786,4293,56,10996,668
72,84,0.9871234766613014,0.865349727877444,0.922234156820623,0.9547867357771811,0.865349727877444,0.005066956207021353,0.9949330437929786,4293,56,10996,668
72,85,0.9871234766613014,0.865349727877444,0.922234156820623,0.9547867357771811,0.865349727877444,0.005066956207021353,0.9949330437929786,4293,56,10996,668
